Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Country,Location Name,Latitude,Longitude,Focal Depth (km),Mag,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description,Total Houses Damaged Description.1,Region,Average Income,p0p50_share,Population density national
2009,2,11,17.0,34.0,50.8,3692.0,,INDONESIA,INDONESIA:  KEPULAUAN TALAUD,3.884,126.397,22.0,7.2,,,,,,64.0,2.0,,2.0,,,597.0,3.0,,,,,64.0,2.0,,2.0,,,597.0,3.0,3.0,  KEPULAUAN TALAUD,8243.3189,0.1299,127.33116
2009,8,16,7.0,38.0,21.7,4482.0,,INDONESIA,INDONESIA:  SUMATRA:  PADANG,-1.479,99.49,20.0,6.7,,,,,,9.0,1.0,,,,,,,,,,,9.0,1.0,,,,,,,,  PADANG,8243.3189,0.1299,127.33116
2009,9,2,7.0,55.0,1.0,5734.0,,INDONESIA,INDONESIA:  JAVA,-7.782,107.297,46.0,7.0,,81.0,2.0,,,1297.0,4.0,,3.0,,,54000.0,4.0,81.0,2.0,,,1297.0,4.0,,3.0,,,54000.0,4.0,4.0,  JAVA,8243.3189,0.1299,127.33116
2009,9,18,23.0,6.0,57.7,,,INDONESIA,INDONESIA:  BALI:  DENPASAR,-9.138,115.593,79.0,5.7,,,,,,7.0,1.0,,1.0,,,,2.0,,,,,7.0,1.0,,1.0,,,,2.0,2.0,  DENPASAR,8243.3189,0.1299,127.33116
2009,9,30,10.0,16.0,9.2,4441.0,,INDONESIA,INDONESIA:  SUMATRA:  PADANG,-0.72,99.867,81.0,7.5,,1117.0,4.0,,,1214.0,4.0,2200.0,4.0,,3.0,181665.0,4.0,1117.0,4.0,,,1214.0,4.0,2200.0,4.0,,3.0,181665.0,4.0,4.0,  PADANG,8243.3189,0.1299,127.33116
2009,10,1,1.0,52.0,27.3,,,INDONESIA,INDONESIA:  SUMATRA:  SOUTHERN:  KERINCI,-2.515,101.501,10.0,6.6,,3.0,1.0,,,,,10.0,3.0,,3.0,,3.0,3.0,1.0,,,,,10.0,3.0,,3.0,,,,  KERINCI,8243.3189,0.1299,127.33116
2009,11,8,19.0,41.0,43.3,,,INDONESIA,INDONESIA:  SUMABAWA:  BIMA,-8.207,118.631,18.0,6.6,,2.0,1.0,,,200.0,3.0,2.43,2.0,,,,,2.0,1.0,,,200.0,3.0,2.43,2.0,,,,2.0,2.0,  BIMA,8243.3189,0.1299,127.33116
2009,2,20,10.0,2.0,29.1,,,CHINA,CHINA:  XINJIANG PROVINCE,40.657,78.692,17.0,5.5,,,,,,,,,3.0,5613.0,4.0,331.0,3.0,,,,,,,,3.0,331.0,3.0,5613.0,4.0,4.0,  XINJIANG PROVINCE,9533.8227,0.1414,142.63908
2009,7,9,11.0,19.0,16.2,,,CHINA,CHINA:  YUNNAN PROVINCE:  YAOAN COUNTY,25.632,101.095,7.0,5.7,,,,,,336.0,3.0,,3.0,,,,,,,,,336.0,3.0,,3.0,,,,,,  YAOAN COUNTY,9533.8227,0.1414,142.63908
2009,7,24,3.0,11.0,56.8,,,CHINA,CHINA: TIBET (XIZANG PROVINCE):   GYUNGCAN,31.158,85.902,13.0,5.8,,,,,,,,,1.0,6.0,1.0,6.0,1.0,,,,,,,,1.0,6.0,1.0,,2.0,2.0,   GYUNGCAN,9533.8227,0.1414,142.63908
2009,8,8,13.0,26.0,17.5,,,CHINA,CHINA:  CHONGQING PROVINCE:  RONGCHANG,29.358,105.438,10.0,3.4,,2.0,1.0,,,1.0,1.0,,2.0,440.0,3.0,440.0,3.0,2.0,1.0,,,1.0,1.0,,2.0,440.0,3.0,,,,  RONGCHANG,9533.8227,0.1414,142.63908
2009,8,28,1.0,52.0,6.6,,,CHINA,CHINA:  QINGHAI PROVINCE,37.696,95.718,13.0,6.2,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,30.0,1.0,1.0,  QINGHAI PROVINCE,9533.8227,0.1414,142.63908
2009,11,1,21.0,7.0,20.6,,,CHINA,CHINA:  YUNNAN PROVINCE,25.962,100.825,25.0,4.9,,,,,,28.0,1.0,,,1000.0,3.0,1000.0,3.0,,,,,28.0,1.0,,,1000.0,3.0,30000.0,4.0,4.0,  YUNNAN PROVINCE,9533.8227,0.1414,142.63908
2009,3,26,4.0,44.0,11.6,,,INDIA,INDIA:  CHAIBASA,22.399,85.903,10.0,4.1,,,,,,5.0,1.0,,1.0,,,,,,,,,5.0,1.0,,1.0,,,,1.0,1.0,  CHAIBASA,4847.8447,0.1477,411.558
2009,4,9,1.0,46.0,58.2,,,INDIA,INDIA:  JAISALMER,27.143,70.749,44.0,5.2,,,,,,6.0,1.0,,2.0,,,,,,,,,6.0,1.0,,2.0,,,,2.0,2.0,  JAISALMER,4847.8447,0.1477,411.558
2009,5,19,19.0,29.0,48.9,,,INDIA,INDIA:  KASHMIR,33.198,75.787,21.0,4.9,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,100.0,2.0,2.0,  KASHMIR,4847.8447,0.1477,411.558
2009,8,10,19.0,55.0,35.6,4419.0,,INDIA,INDIA:  ANDAMAN I,14.099,92.888,5.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,  ANDAMAN I,4847.8447,0.1477,411.558
2009,12,12,11.0,51.0,25.7,,,INDIA,INDIA:  MAHARASHTRA:  SATARA,17.109,73.767,10.0,5.1,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,2.0,  SATARA,4847.8447,0.1477,411.558
2009,3,31,17.0,50.0,34.1,,,NICARAGUA,NICARAGUA:  SAN JUAN DEL RIO COCO,13.452,-86.06,36.0,4.4,,,,,,,,,1.0,3.0,1.0,10.0,1.0,,,,,,,,2.0,3.0,1.0,10.0,1.0,1.0,  SAN JUAN DEL RIO COCO,6312.0117,0.0931,47.952877
2009,4,6,1.0,32.0,39.0,,,ITALY,ITALY:  L'AQUILA,42.334,13.334,9.0,6.3,,309.0,3.0,,,1500.0,4.0,2500.0,4.0,15000.0,4.0,,,309.0,3.0,,,1500.0,4.0,2500.0,4.0,15000.0,4.0,,,,  L'AQUILA,33190.7488,0.1789,201.4184
2009,4,7,17.0,47.0,37.0,,,ITALY,ITALY:  L'AQUILA,42.275,13.464,15.0,5.5,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,  L'AQUILA,33190.7488,0.1789,201.4184
2009,4,16,21.0,27.0,51.3,,,AFGHANISTAN,AFGHANISTAN:  NANGARHAR,34.185,70.076,6.0,5.4,,19.0,1.0,,,51.0,2.0,,2.0,200.0,3.0,200.0,3.0,19.0,1.0,,,51.0,2.0,,2.0,200.0,3.0,,,,  NANGARHAR,3272.4603,0.1785,41.987198
2009,10,22,19.0,51.0,27.5,,,AFGHANISTAN,AFGHANISTAN:  HINDU KUSH,36.517,70.95,18.0,6.1,,5.0,1.0,,,,,,1.0,,,,,5.0,1.0,,,,,,1.0,,,,,,  HINDU KUSH,3272.4603,0.1785,41.987198
2009,5,17,19.0,50.0,6.2,,,SAUDI ARABIA,SAUDI ARABIA: WESTERN,25.212,37.597,10.0,4.6,,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,2.0,,,, WESTERN,57732.2278,0.0968,13.250191
2009,5,19,17.0,35.0,0.6,,,SAUDI ARABIA,SAUDI ARABIA: WESTERN,25.292,37.744,2.0,5.7,,,,,,7.0,1.0,,,,,,,,,,,7.0,1.0,,,,,,,, WESTERN,57732.2278,0.0968,13.250191
2009,5,28,8.0,24.0,45.0,4356.0,,HONDURAS,HONDURAS:  NORTHERN; BELIZE,16.72,-86.236,10.0,7.3,,7.0,1.0,,,40.0,1.0,100.0,4.0,135.0,3.0,25.0,1.0,7.0,1.0,,,40.0,1.0,100.0,4.0,135.0,3.0,25.0,1.0,1.0,  NORTHERN; BELIZE,6764.8275,0.0931,73.9772
2009,6,13,17.0,17.0,38.2,,,KAZAKHSTAN,KAZAKHSTAN:  TEKELI,44.724,78.864,15.0,5.4,,1.0,1.0,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,1.0,,,,2.0,2.0,  TEKELI,17547.6688,0.1565,6.0756254
2009,7,1,9.0,30.0,10.4,5713.0,,GREECE,GREECE:  CRETE,34.164,25.471,19.0,6.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,  CRETE,32781.3544,0.1988,85.76806
2009,7,4,6.0,49.0,35.5,,,PANAMA,PANAMA: PANAMA CITY,9.59,-78.966,38.0,6.0,5.0,,,,,32.0,1.0,,1.0,,,,,,,,,32.0,1.0,,1.0,,,10.0,1.0,1.0, PANAMA CITY,24258.194,0.0931,47.98246
2009,7,15,9.0,22.0,29.0,4376.0,,NEW ZEALAND,NEW ZEALAND:  OFF WEST COAST OF SOUTH ISLAND,-45.762,166.562,12.0,7.8,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  OFF WEST COAST OF SOUTH ISLAND,37357.1762,0.2036,16.341515
2009,8,10,20.0,7.0,9.1,4418.0,,JAPAN,JAPAN:  HONSHU:  S COAST,34.743,138.264,40.0,6.4,,1.0,1.0,,,123.0,3.0,,3.0,,,5192.0,4.0,1.0,1.0,,,123.0,3.0,,3.0,,,5192.0,4.0,4.0,  S COAST,27212.5414,0.1669,351.4871
2009,12,17,23.0,45.0,36.4,,,JAPAN,JAPAN:  HONSHU:  ITO,34.921,139.261,7.0,4.9,,,,,,7.0,1.0,,1.0,,,,,,,,,7.0,1.0,,1.0,,,20.0,1.0,1.0,  ITO,27212.5414,0.1669,351.4871
2009,9,6,22.0,41.0,37.3,,,GEORGIA,GEORGIA:  NORTHWESTERN,42.66,43.443,15.0,6.0,,,,,,1.0,1.0,,2.0,,,,,,,,,1.0,1.0,,2.0,,,1000.0,3.0,3.0,  NORTHWESTERN,8581.2036,0.148,55.47853
2009,9,12,20.0,6.0,24.6,,,VENEZUELA,VENEZUELA:  CARABOBO,10.705,-67.92,10.0,6.3,,,,,,18.0,1.0,,1.0,,,17.0,1.0,,,,,18.0,1.0,,1.0,,,17.0,1.0,1.0,  CARABOBO,42826.7156,0.0931,32.115974
2009,11,27,8.0,15.0,53.3,,,VENEZUELA,VENEZUELA:  SIQUISIQUE,10.434,-69.715,7.0,5.4,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  SIQUISIQUE,42826.7156,0.0931,32.115974
2009,9,18,11.0,53.0,48.0,,,PHILIPPINES,"PHILIPPINES:  COTABATO, SULTAN KUDARAT",6.513,124.715,10.0,5.7,,,,,,91.0,2.0,,1.0,,,,,,,,,91.0,2.0,,1.0,,,76.0,2.0,2.0, SULTAN KUDARAT,7292.9796,0.1236,311.7247
2009,9,21,8.0,53.0,5.9,,,BHUTAN,BHUTAN:  TASHIGANG,27.332,91.437,14.0,6.1,,11.0,1.0,,,,,,3.0,,3.0,,3.0,11.0,1.0,,,,3.0,,3.0,,3.0,,,,  TASHIGANG,8913.9158,0.1422,18.292658
2009,10,29,17.0,0.0,38.6,,,BHUTAN,"BHUTAN:  MONGAR, PEMAGATSEL, TASHIGANG",27.262,91.417,26.0,5.3,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,1.0,1.0,116.0,3.0,3.0, TASHIGANG,8913.9158,0.1422,18.292658
2009,12,31,9.0,57.0,29.7,,,BHUTAN,BHUTAN:  DAMETSI,27.319,91.51,10.0,5.2,,,,,,2.0,1.0,,2.0,,,,,,,,,2.0,1.0,,2.0,,,700.0,3.0,3.0,  DAMETSI,8913.9158,0.1422,18.292658
2009,9,22,8.0,20.0,41.0,,,AUSTRALIA,AUSTRALIA:  MORNINGTON,-38.28,145.25,0.0,3.1,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  MORNINGTON,41229.8546,0.1766,2.8160222
2009,10,7,22.0,18.0,51.2,,,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-12.517,166.382,35.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,  SANTA CRUZ ISLANDS,3042.5843,,18.858307
2009,10,9,18.0,11.0,39.9,,,ECUADOR,ECUADOR:  TENA,-0.962,-77.817,35.0,5.4,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,  TENA,12063.6448,0.1014,59.360477
2009,11,3,23.0,26.0,52.0,,,IRAN,IRAN:  BANDAR ABBAS,27.334,56.202,14.0,5.1,,,,,,269.0,3.0,,1.0,,,,,,,,,269.0,3.0,,1.0,,,,1.0,1.0,  BANDAR ABBAS,14802.399,0.1302,45.80751
2009,12,6,21.0,51.0,59.8,,,SOUTH AFRICA,SOUTH AFRICA:  CARLETONVILLE,-26.414,27.494,2.0,3.5,,2.0,1.0,,,3.0,1.0,,,,,,,2.0,1.0,,,3.0,1.0,,,,,,,,  CARLETONVILLE,15810.7,0.0853,42.18218
2009,12,6,21.0,51.0,59.8,,,SOUTH AFRICA,SOUTH AFRICA:  CARLETONVILLE,-26.414,27.494,2.0,3.5,,2.0,1.0,,,3.0,1.0,,,,,,,2.0,1.0,,,3.0,1.0,,,,,,,,  CARLETONVILLE,15810.7,0.0899,42.18218
2009,12,6,21.0,51.0,59.8,,,SOUTH AFRICA,SOUTH AFRICA:  CARLETONVILLE,-26.414,27.494,2.0,3.5,,2.0,1.0,,,3.0,1.0,,,,,,,2.0,1.0,,,3.0,1.0,,,,,,,,  CARLETONVILLE,16522.2728,0.0853,42.18218
