,Year,Mo,Dy,Hr,Country,Region,Focal Depth (km),Mag,Average Income,p0p50_share,Population density national,Total Deaths,Total Injuries,Total Damage ($Mil),Total Houses Destroyed,Total Houses Damaged,Total Death Description,Total Injuries Description,Total Damage Description,Total Houses Destroyed Description,Total Houses Damaged Description
290,2005,10,31,2.0,PERU,  N,40.0,5.4,8917.6327,0.0676,21.990047,0.0,0.0,,20.0,0.0,0.0,0.0,,1.0,0.0
291,2005,12,5,12.0,CONGO,  KALEMIE,22.0,6.8,4578.0876,0.1039,10.755036,6.0,0.0,0.62625,300.0,0.0,1.0,0.0,1.0,3.0,0.0
292,2005,12,12,21.0,AFGHANISTAN, BADAKHSHAN,225.0,6.5,2486.401,0.1717,37.42728,5.0,1.0,0.62625,100.0,0.0,1.0,1.0,1.0,2.0,0.0
293,2006,1,1,7.0,JAPAN,  S. OF,10.0,5.6,29351.8519,0.1534,350.89758,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
294,2006,6,11,20.0,JAPAN,  KYUSHU,140.0,6.3,29351.8519,0.1534,350.89758,0.0,8.0,,0.0,0.0,0.0,1.0,,0.0,0.0
295,2006,10,23,21.0,JAPAN,  IZU ISLANDS,11.0,6.4,29351.8519,0.1534,350.89758,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
296,2006,1,8,11.0,GREECE,  SOUTHERN,66.0,6.7,33850.4291,0.1808,86.16057,0.0,3.0,0.62625,13.126315789473685,0.0,0.0,1.0,1.0,1.0,0.0
297,2006,4,11,0.0,GREECE,  ZAKYNTHOS,18.0,5.5,33850.4291,0.1808,86.16057,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
298,2006,1,27,16.0,INDONESIA,  BANDA SEA,397.0,7.6,6364.8773,0.1655,122.47853,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
299,2006,3,14,6.0,INDONESIA,  SERAM,30.0,6.7,6364.8773,0.1655,122.47853,4.0,0.0,2.1753684210526316,241.0,0.0,1.0,0.0,2.0,3.0,0.0
300,2006,3,28,8.0,INDONESIA, TAPAKTUAN,30.0,5.0,6364.8773,0.1655,122.47853,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
301,2006,5,12,8.0,INDONESIA,  KALIANDAK,17.0,5.5,6364.8773,0.1655,122.47853,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
302,2006,5,26,22.0,INDONESIA, YOGYAKARTA,13.0,6.3,6364.8773,0.1655,122.47853,5749.0,38568.0,3100.0,127000.0,0.0,4.0,4.0,4.0,4.0,0.0
303,2006,7,17,8.0,INDONESIA,  JAVA,34.0,7.7,6364.8773,0.1655,122.47853,802.0,498.0,55.0,1623.0,0.0,3.0,3.0,4.0,4.0,0.0
304,2006,11,24,6.0,INDONESIA, PINRANG,31.0,5.2,6364.8773,0.1655,122.47853,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
305,2006,11,29,1.0,INDONESIA,  MOROTAI,39.0,6.2,6364.8773,0.1655,122.47853,0.0,0.0,2.1753684210526316,50.0,0.0,0.0,0.0,2.0,1.0,0.0
306,2006,12,1,14.0,INDONESIA,  BIMA,43.0,6.3,6364.8773,0.1655,122.47853,1.0,14.0,0.62625,20.0,0.0,1.0,1.0,1.0,1.0,0.0
307,2006,12,17,21.0,INDONESIA, MUARASIPONGI,30.0,5.8,6364.8773,0.1655,122.47853,7.0,100.0,12.313571428571427,680.0,0.0,1.0,2.0,3.0,2.0,0.0
308,2006,2,14,0.0,INDIA,  SIKKIM,30.0,5.3,4212.9321,0.1607,394.31512,2.0,2.0,0.62625,0.0,0.0,1.0,1.0,1.0,0.0,0.0
309,2006,3,7,18.0,INDIA,  GUJARAT,10.0,5.5,4212.9321,0.1607,394.31512,0.0,7.0,0.62625,13.126315789473685,0.0,0.0,1.0,1.0,1.0,0.0
310,2006,4,6,17.0,INDIA,  GUJARAT,10.0,5.5,4212.9321,0.1607,394.31512,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,2006,12,24,22.0,INDIA,  RAJASTHAN,10.0,4.2,4212.9321,0.1607,394.31512,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312,2006,2,22,22.0,MOZAMBIQUE,MOZAMBIQUE,11.0,7.0,1353.4297,0.1105,26.368917,4.0,36.0,2.1753684210526316,294.0,0.0,1.0,1.0,2.0,3.0,0.0
313,2006,2,23,20.0,BHUTAN,  TASHIGANG,10.0,5.8,7455.5387,0.1362,17.652674,0.0,0.0,0.62625,126.0,0.0,0.0,0.0,1.0,3.0,0.0
314,2006,2,28,7.0,IRAN,  SOUTHERN,18.0,6.0,14904.0132,0.1165,43.929596,0.0,6.0,2.1753684210526316,392.7142857142857,0.0,0.0,1.0,2.0,3.0,0.0
315,2006,3,25,7.0,IRAN,  SOUTHERN,18.0,5.9,14904.0132,0.1165,43.929596,1.0,1.0,0.62625,0.0,0.0,1.0,1.0,1.0,0.0,0.0
316,2006,3,31,1.0,IRAN, DORUD,7.0,6.1,14904.0132,0.1165,43.929596,70.0,1300.0,12.313571428571427,392.7142857142857,0.0,2.0,4.0,3.0,3.0,0.0
317,2006,5,7,6.0,IRAN,  ZARAND,14.0,4.1,14904.0132,0.1165,43.929596,0.0,70.0,0.62625,194.65384615384616,0.0,0.0,2.0,1.0,2.0,0.0
318,2006,6,3,7.0,IRAN,  QESHM,5.0,5.1,14904.0132,0.1165,43.929596,2.0,4.0,0.62625,194.65384615384616,0.0,1.0,1.0,1.0,2.0,0.0
319,2006,3,10,7.0,PAKISTAN,  MIRPUR DISTRICT,10.0,4.9,6257.0182,0.1569,230.99573,1.0,22.0,,0.0,0.0,1.0,1.0,,0.0,0.0
320,2006,4,4,9.0,PAKISTAN,  BATGRAM,10.0,4.8,6257.0182,0.1569,230.99573,0.0,28.0,0.62625,194.65384615384616,0.0,0.0,1.0,1.0,2.0,0.0
321,2006,3,20,19.0,ALGERIA,  NORTHERN,10.0,4.9,12822.0358,0.1786,14.038085,4.0,9.0,,62.0,0.0,1.0,1.0,,2.0,0.0
322,2006,3,31,12.0,CHINA, SONGYUAN,10.0,4.9,7790.2069,0.1441,139.8655,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
323,2006,4,19,2.0,CHINA,  TIBET (XIZANG PROVINCE),33.0,5.7,7790.2069,0.1441,139.8655,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
324,2006,6,20,16.0,CHINA,  GANSU PROVINCE,24.0,4.5,7790.2069,0.1441,139.8655,0.0,5.0,0.62625,13.126315789473685,0.0,0.0,1.0,1.0,1.0,0.0
325,2006,7,22,1.0,CHINA,  YANJIN,56.0,4.9,7790.2069,0.1441,139.8655,22.0,106.0,,0.0,0.0,1.0,3.0,,0.0,0.0
326,2006,8,25,5.0,CHINA,  SICHUAN PROVINCE,22.0,4.6,7790.2069,0.1441,139.8655,1.0,31.0,2.1753684210526316,0.0,0.0,1.0,1.0,2.0,0.0,0.0
327,2006,10,27,10.0,CHINA,  HUBEI,10.0,4.5,7790.2069,0.1441,139.8655,0.0,0.0,2.1753684210526316,0.0,0.0,0.0,0.0,2.0,0.0,0.0
328,2006,11,3,6.0,CHINA,  NEI MONGOL,10.0,4.7,7790.2069,0.1441,139.8655,0.0,0.0,12.313571428571427,5586.0,0.0,0.0,0.0,3.0,4.0,0.0
329,2006,11,23,11.0,CHINA,  NORTH,20.0,4.7,7790.2069,0.1441,139.8655,0.0,0.0,2.1753684210526316,60.0,0.0,0.0,0.0,2.0,1.0,0.0
330,2006,4,1,10.0,TAIWAN,  T'AIT-TUNG,9.0,6.2,34863.5592,0.1024,646.0032,0.0,42.0,0.62625,194.65384615384616,0.0,0.0,1.0,1.0,2.0,0.0
331,2006,12,26,12.0,TAIWAN,  PINGTUNG,10.0,7.0,34863.5592,0.1024,646.0032,2.0,40.0,0.62625,194.65384615384616,0.0,1.0,1.0,1.0,2.0,0.0
332,2006,5,4,17.0,PANAMA,  BOQUETE,,4.5,20040.7618,0.0904,45.41085,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
333,2006,6,3,11.0,TURKEY,  HAKKARI,10.0,4.1,21273.2039,0.148,90.43479,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
334,2006,6,3,16.0,MALAWI,  SALIMA,10.0,3.8,1886.0012,0.1252,139.14201,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
335,2006,6,13,14.0,ALBANIA,  TEPELENE,10.0,4.5,9502.1958,0.1888,109.61281,0.0,1.0,0.62625,12.0,0.0,0.0,1.0,1.0,1.0,0.0
336,2006,7,29,0.0,TAJIKISTAN,  PANJ-QUMSANGIR,34.0,5.6,3547.3252,0.1646,50.849667,3.0,19.0,,721.0,0.0,1.0,1.0,,3.0,0.0
337,2006,8,18,11.0,TAJIKISTAN,  DUSHANBE (STALINABAD),10.0,4.7,3547.3252,0.1646,50.849667,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
338,2006,8,5,14.0,ARGENTINA,  MENDOZA,22.0,5.6,17542.9361,0.1248,14.425039,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
339,2006,8,24,20.0,FRANCE,FRANCE,5.0,4.3,40113.0663,0.2139,111.25627,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
340,2006,11,17,18.0,FRANCE,  PYRENEES,10.0,4.7,40113.0663,0.2139,111.25627,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
341,2006,10,20,10.0,PERU,  CENTRAL,23.0,6.7,9201.9348,0.0711,22.172718,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
342,2006,11,23,7.0,HUNGARY,  BEREGDAROC,10.0,4.8,19274.4353,0.2115,110.20231,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
343,2006,12,31,13.0,HUNGARY,  BUDAPEST,5.0,4.1,19274.4353,0.2115,110.20231,0.0,0.0,0.62625,13.126315789473685,0.0,0.0,0.0,1.0,1.0,0.0
344,2006,12,8,16.0,SWITZERLAND,  BASEL,5.0,3.9,52566.7211,0.2203,189.19475,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
345,2006,12,12,17.0,THAILAND,  MAE RIM,10.0,4.6,11486.8659,0.1064,129.81175,0.0,0.0,0.62625,5.0,0.0,0.0,0.0,1.0,1.0,0.0
346,2006,12,25,20.0,KYRGYZSTAN,  KOCHKOR,12.0,5.8,4531.5342,0.1488,27.355501,0.0,0.0,2.1753684210526316,2410.0,0.0,0.0,0.0,2.0,4.0,0.0
347,2007,1,8,17.0,KYRGYZSTAN,  ISFARIA,18.0,6.0,4879.1156,0.1661,27.605719,0.0,0.0,2.1753684210526316,187.0,0.0,0.0,0.0,2.0,3.0,0.0
348,2007,1,9,14.0,CHINA,  GANSU PROVINCE,20.0,4.5,8671.7074,0.1425,140.76306,0.0,0.0,12.313571428571427,2000.0,0.0,0.0,0.0,3.0,4.0,0.0
349,2007,1,10,17.0,CHINA,  GANSU PROVINCE,23.0,4.7,8671.7074,0.1425,140.76306,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
350,2007,6,2,21.0,CHINA,  NING'ER,5.0,6.1,8671.7074,0.1425,140.76306,3.0,329.0,310.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0
351,2007,7,20,10.0,CHINA,  TEKES,10.0,5.6,8671.7074,0.1425,140.76306,0.0,0.0,2.1753684210526316,2120.0,0.0,0.0,0.0,2.0,4.0,0.0
352,2007,1,21,7.0,TURKEY,  E,3.0,5.1,21819.2893,0.1503,91.562004,0.0,2.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
353,2007,2,21,11.0,TURKEY, SIVRICE,10.0,5.7,21819.2893,0.1503,91.562004,0.0,0.0,0.62625,13.126315789473685,0.0,0.0,0.0,1.0,1.0,0.0
354,2007,12,20,9.0,TURKEY, SUYUGUZEL,10.0,5.7,21819.2893,0.1503,91.562004,0.0,0.0,0.62625,13.126315789473685,0.0,0.0,0.0,1.0,1.0,0.0
355,2007,12,26,23.0,TURKEY,  ANKARA,8.0,5.6,21819.2893,0.1503,91.562004,0.0,0.0,12.313571428571427,2214.0,0.0,0.0,0.0,3.0,4.0,0.0
356,2007,1,21,11.0,INDONESIA,  N,22.0,7.5,6957.6027,0.1587,124.095856,4.0,4.0,0.62625,0.0,0.0,1.0,1.0,1.0,0.0,0.0
357,2007,3,6,3.0,INDONESIA,  SOUTHERN,19.0,6.4,6957.6027,0.1587,124.095856,67.0,826.0,12.313571428571427,43719.0,190161.26717557252,2.0,3.0,3.0,4.0,4.0
358,2007,5,29,9.0,INDONESIA, LABUHA,24.0,6.1,6957.6027,0.1587,124.095856,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
359,2007,7,26,5.0,INDONESIA,  N,25.0,6.9,6957.6027,0.1587,124.095856,0.0,69.83928571428571,0.62625,13.126315789473685,0.0,0.0,2.0,1.0,1.0,0.0
360,2007,8,8,17.0,INDONESIA,  JAVA,289.0,7.5,6957.6027,0.1587,124.095856,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
361,2007,9,9,18.0,INDONESIA,  SITUBONDO,35.0,4.8,6957.6027,0.1587,124.095856,0.0,13.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
362,2007,9,12,11.0,INDONESIA,  SUMATRA,34.0,8.4,6957.6027,0.1587,124.095856,25.0,161.0,12.313571428571427,56425.0,190161.26717557252,1.0,3.0,3.0,4.0,4.0
363,2007,9,12,23.0,INDONESIA,  SUMATRA,35.0,7.9,6957.6027,0.1587,124.095856,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
364,2007,11,25,16.0,INDONESIA,  SUMBAWA ISLAND,35.0,6.5,6957.6027,0.1587,124.095856,3.0,359.9583333333333,2.1753684210526316,392.7142857142857,0.0,1.0,3.0,2.0,3.0,0.0
365,2007,2,16,7.0,PHILIPPINES,  MINDANAO,79.0,4.9,7313.562,0.1232,300.37018,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
366,2007,11,7,4.0,PHILIPPINES,  MABINI,72.0,5.1,7313.562,0.1232,300.37018,1.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0
367,2007,3,6,13.0,COLOMBIA,,43.0,5.0,12646.9753,0.0756,39.03253,0.0,9.0,0.62625,9.0,0.0,0.0,1.0,1.0,1.0,0.0
368,2007,9,10,1.0,COLOMBIA, LA TOLA,31.0,6.8,12646.9753,0.0756,39.03253,0.0,5.0,0.62625,35.0,0.0,0.0,1.0,1.0,1.0,0.0
369,2007,3,6,22.0,IRAN,  DORUD,16.0,4.7,15575.8558,0.1211,44.572834,0.0,35.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
370,2007,6,18,14.0,IRAN,  QOM,5.0,5.5,15575.8558,0.1211,44.572834,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
371,2007,8,25,4.0,IRAN, ORZUIYEH,10.0,5.0,15575.8558,0.1211,44.572834,0.0,4.0,,0.0,0.0,0.0,1.0,,0.0,0.0
372,2007,11,20,5.0,IRAN, KHUZESTAN,7.0,4.8,15575.8558,0.1211,44.572834,0.0,30.0,0.62625,13.126315789473685,0.0,0.0,1.0,1.0,1.0,0.0
373,2007,3,25,0.0,JAPAN,  W COAST,8.0,6.7,29850.3822,0.1527,351.1836,1.0,359.0,12.313571428571427,13556.0,0.0,1.0,3.0,3.0,4.0,0.0
374,2007,4,15,3.0,JAPAN,  W,16.0,4.6,29850.3822,0.1527,351.1836,0.0,12.0,2.1753684210526316,63.0,0.0,0.0,1.0,2.0,2.0,0.0
375,2007,7,16,1.0,JAPAN,  W COAST,10.0,6.6,29850.3822,0.1527,351.1836,9.0,1088.0,12500.0,0.0,875.0,1.0,4.0,4.0,0.0,3.0
376,2007,9,28,13.0,JAPAN,  VOLCANO ISLANDS,260.0,7.5,29850.3822,0.1527,351.1836,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
377,2007,3,25,13.0,GREECE, KEFALLINIA,15.0,5.8,34631.7977,0.1855,86.04726,0.0,0.0,0.62625,13.126315789473685,0.0,0.0,0.0,1.0,1.0,0.0
378,2007,4,1,20.0,SOLOMON ISLANDS,SOLOMON ISLANDS,24.0,8.1,3071.2615,,18.028725,52.0,0.0,12.313571428571427,2500.0,500.0,2.0,0.0,3.0,4.0,3.0
379,2007,9,2,1.0,SOLOMON ISLANDS,  SANTA CRUZ ISLANDS,35.0,7.2,3071.2615,,18.028725,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
380,2007,4,13,5.0,MEXICO, ATOYAC,34.0,6.0,20266.1599,0.0562,55.71284,0.0,0.0,0.62625,2.0,0.0,0.0,0.0,1.0,1.0,0.0
381,2007,4,16,7.0,ALBANIA,  TIRANA,14.0,4.5,9990.6939,0.1908,108.61639,0.0,0.0,,13.126315789473685,0.0,0.0,0.0,,1.0,0.0
382,2007,4,21,17.0,CHILE,  SOUTHERN,37.0,6.2,19628.753,0.0712,22.185385,10.0,0.0,0.62625,0.0,2.0,1.0,0.0,1.0,0.0,1.0
383,2007,11,14,15.0,CHILE, MARIA ELENA,40.0,7.7,19628.753,0.0712,22.185385,2.0,65.0,12.313571428571427,92524.04081632652,0.0,1.0,2.0,3.0,4.0,0.0
384,2007,12,15,18.0,CHILE, VALPARAISO,25.0,5.9,19628.753,0.0712,22.185385,0.0,4.0,0.62625,13.126315789473685,0.0,0.0,1.0,1.0,1.0,0.0
385,2007,4,28,7.0,UNITED KINGDOM,  FOLKESTONE,10.0,4.6,37024.3103,0.1836,253.21655,0.0,1.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
386,2007,6,13,19.0,GUATEMALA,  GUATEMALA CITY,23.0,6.7,10650.4848,0.0892,127.81457,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
387,2007,7,13,7.0,ECUADOR,  ZARUMA,50.0,4.5,11687.5675,0.0943,57.38379,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
388,2007,7,21,22.0,TAJIKISTAN, ASHT,10.0,5.2,4006.4683,0.1699,51.793335,12.0,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0
389,2007,7,22,23.0,INDIA, MUZAFFARNAGAR,19.0,4.3,4476.6262,0.1564,400.13983,0.0,3.0,0.62625,13.126315789473685,0.0,0.0,1.0,1.0,1.0,0.0
390,2007,8,20,19.0,INDIA,  SATARA,5.0,4.4,4476.6262,0.1564,400.13983,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
391,2007,11,6,9.0,INDIA,  GUJARAT,10.0,5.1,4476.6262,0.1564,400.13983,1.0,5.0,0.62625,194.65384615384616,0.0,1.0,1.0,1.0,2.0,0.0
392,2007,11,25,23.0,INDIA, REWARI,10.0,4.7,4476.6262,0.1564,400.13983,0.0,0.0,0.62625,13.126315789473685,0.0,0.0,0.0,1.0,1.0,0.0
393,2007,8,15,23.0,PERU, LIMA,39.0,8.0,9840.0513,0.0741,22.344048,514.0,1090.0,4920.921769911504,52154.0,23632.0,3.0,4.0,4.0,4.0,4.0
394,2007,9,30,5.0,NEW ZEALAND,  AUCKLAND ISLANDS,10.0,7.4,37579.3579,0.2232,16.032413,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0
395,2007,10,15,12.0,NEW ZEALAND,  FIORDLAND,26.0,6.8,37579.3579,0.2232,16.032413,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
396,2007,12,20,7.0,NEW ZEALAND,  OFF COAST NORTH ISLAND,20.0,6.6,37579.3579,0.2232,16.032413,1.0,0.0,0.62625,3.0,0.0,1.0,0.0,1.0,1.0,0.0
397,2007,10,26,6.0,PAKISTAN,  GHANCHE,10.0,4.8,6284.6945,0.1614,235.99591,1.0,12.0,,0.0,0.0,1.0,1.0,,0.0,0.0
398,2007,11,7,7.0,BANGLADESH, RANGAMATI,29.0,5.1,3953.5536,0.1533,1107.2899,0.0,10.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
399,2007,12,9,2.0,BRAZIL,  MINAS GERAIS,10.0,4.6,15558.0319,0.1011,22.825588,1.0,6.0,2.1753684210526316,76.0,0.0,1.0,1.0,2.0,2.0,0.0
400,2008,1,1,6.0,KYRGYZSTAN,  OSH,6.0,5.6,4957.0863,0.1722,27.869785,0.0,0.0,12.313571428571427,5385.0,0.0,0.0,0.0,3.0,4.0,0.0
401,2008,10,5,15.0,KYRGYZSTAN, NURA,27.0,6.6,4957.0863,0.1722,27.869785,74.0,140.0,2.1753684210526316,194.65384615384616,0.0,2.0,3.0,2.0,2.0,0.0
402,2008,1,5,1.0,GUATEMALA, COSTA CUCA,66.0,5.6,10748.6751,0.0904,130.45401,0.0,0.0,0.62625,0.0,22.09090909090909,0.0,0.0,1.0,0.0,1.0
403,2008,4,15,3.0,GUATEMALA,GUATEMALA,33.0,6.1,10748.6751,0.0904,130.45401,0.0,0.0,0.62625,0.0,8.0,0.0,0.0,1.0,0.0,1.0
404,2008,1,7,3.0,INDONESIA,,12.0,5.9,7838.2159,0.1342,125.72236,0.0,6.0,0.62625,0.0,22.0,0.0,1.0,1.0,0.0,1.0
405,2008,1,22,17.0,INDONESIA,  GUNUNGSITOLI,20.0,6.1,7838.2159,0.1342,125.72236,1.0,5.0,0.62625,0.0,80.84848484848484,1.0,1.0,1.0,0.0,2.0
406,2008,2,20,8.0,INDONESIA,  ACEH PROVINCE,26.0,7.4,7838.2159,0.1342,125.72236,3.0,25.0,,0.0,0.0,1.0,1.0,,0.0,0.0
407,2008,2,25,8.0,INDONESIA,  PADANG,25.0,6.5,7838.2159,0.1342,125.72236,0.0,0.0,0.62625,0.0,80.84848484848484,0.0,0.0,1.0,0.0,2.0
408,2008,9,9,3.0,INDONESIA,  SOUTHERN,25.0,5.4,7838.2159,0.1342,125.72236,2.0,0.0,2.1753684210526316,0.0,113.0,1.0,0.0,2.0,0.0,3.0
409,2008,11,16,17.0,INDONESIA,  MINAHASSA PENINSULA,30.0,7.3,7838.2159,0.1342,125.72236,6.0,77.0,12.313571428571427,0.0,1000.0,1.0,2.0,3.0,0.0,3.0
410,2008,1,9,22.0,ALGERIA,  ORAN,10.0,4.6,13270.7695,0.1832,14.514421,1.0,0.0,2.1753684210526316,0.0,80.84848484848484,1.0,0.0,2.0,0.0,2.0
411,2008,6,6,20.0,ALGERIA,  ORAN,4.0,5.5,13270.7695,0.1832,14.514421,1.0,30.0,2.1753684210526316,194.65384615384616,0.0,1.0,1.0,2.0,2.0,0.0
412,2008,2,3,7.0,CONGO,  BUKAVU,10.0,5.9,5122.2615,0.1015,11.975423,38.0,717.0,12.313571428571427,99.0,815.0,1.0,3.0,3.0,2.0,3.0
413,2008,2,6,6.0,INDIA,  WEST BENGAL,10.0,4.3,4823.4613,0.1521,405.8721,1.0,50.0,2.1753684210526316,0.0,490.2808988764045,1.0,1.0,2.0,0.0,3.0
414,2008,3,9,11.0,INDIA,  GUJARAT,10.0,4.5,4823.4613,0.1521,405.8721,0.0,0.0,0.62625,0.0,22.09090909090909,0.0,0.0,1.0,0.0,1.0
415,2008,6,6,21.0,INDIA,  MANPUR,11.0,3.8,4823.4613,0.1521,405.8721,0.0,2.0,0.62625,0.0,0.0,0.0,1.0,1.0,0.0,0.0
416,2008,9,16,21.0,INDIA,  MAHARASHTRA,10.0,5.0,4823.4613,0.1521,405.8721,1.0,20.0,12.313571428571427,0.0,1500.0,1.0,1.0,3.0,0.0,4.0
417,2008,2,9,7.0,MEXICO,  BAJA CALIFORNIA,3.0,5.1,20064.3746,0.0524,56.423515,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
418,2008,2,13,20.0,IRAN,  NASIRABAD,14.0,4.9,15214.3294,0.1257,45.188538,0.0,10.0,0.62625,0.0,70.0,0.0,1.0,1.0,0.0,2.0
419,2008,5,1,0.0,IRAN, BOROUJERD,16.0,4.5,15214.3294,0.1257,45.188538,0.0,100.0,0.62625,0.0,0.0,0.0,2.0,1.0,0.0,0.0
420,2008,7,3,23.0,IRAN,  KATKAN,10.0,5.0,15214.3294,0.1257,45.188538,0.0,0.0,0.62625,194.65384615384616,0.0,0.0,0.0,1.0,2.0,0.0
421,2008,9,10,11.0,IRAN,  HORMOZGAN PROVINCE,12.0,6.1,15214.3294,0.1257,45.188538,7.0,45.0,12.313571428571427,392.7142857142857,490.2808988764045,1.0,1.0,3.0,3.0,3.0
422,2008,12,7,13.0,IRAN,  S,15.0,5.4,15214.3294,0.1257,45.188538,0.0,5.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
423,2008,2,14,2.0,RWANDA,  GISENYI,10.0,4.9,2215.3622,0.0991,396.51395,1.0,109.0,0.62625,0.0,5.0,1.0,3.0,1.0,0.0,1.0
424,2008,2,27,0.0,UNITED KINGDOM,  LINCOLNSHIRE,18.0,4.8,38058.5753,0.1897,255.20668,0.0,1.0,0.62625,0.0,22.09090909090909,0.0,1.0,1.0,0.0,1.0
425,2008,2,29,4.0,BRAZIL,  SOBRAL,10.0,4.3,16057.6598,0.1019,23.052057,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
426,2008,5,21,19.0,BRAZIL,  ALCANTARAS,10.0,,16057.6598,0.1019,23.052057,0.0,0.0,0.62625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
427,2008,3,20,22.0,CHINA,  XINJIANG PROVINCE,10.0,7.2,9030.4793,0.1421,141.68486,0.0,0.0,12.313571428571427,2200.0,0.0,0.0,0.0,3.0,4.0,0.0
428,2008,5,12,6.0,CHINA,  SICHUAN PROVINCE,10.0,7.9,9030.4793,0.1421,141.68486,87652.0,374171.0,86000.0,5360000.0,21000000.0,4.0,4.0,4.0,4.0,4.0
429,2008,5,25,8.0,CHINA,  SICHUAN PROVINCE,10.0,6.0,9030.4793,0.1421,141.68486,8.0,927.0,4920.921769911504,400000.0,0.0,1.0,3.0,4.0,4.0,0.0
430,2008,5,27,8.0,CHINA,  SICHUAN PROVINCE,10.0,5.7,9030.4793,0.1421,141.68486,0.0,0.0,12.313571428571427,20000.0,0.0,0.0,0.0,3.0,4.0,0.0
431,2008,7,24,7.0,CHINA,  SICHUAN PROVINCE,10.0,5.6,9030.4793,0.1421,141.68486,1.0,17.0,12.313571428571427,1200.0,0.0,1.0,1.0,3.0,4.0,0.0
432,2008,8,1,8.0,CHINA,  SICHUAN PROVINCE,7.0,5.7,9030.4793,0.1421,141.68486,0.0,231.0,2.1753684210526316,540.0,2450.0,0.0,3.0,2.0,3.0,4.0
433,2008,8,5,9.0,CHINA,  SICHUAN PROVINCE,6.0,6.0,9030.4793,0.1421,141.68486,4.0,29.0,0.62625,0.0,22.09090909090909,1.0,1.0,1.0,0.0,1.0
434,2008,8,19,21.0,CHINA,  YUNNAN PROVINCE,46.0,5.0,9030.4793,0.1421,141.68486,0.0,0.0,12.313571428571427,5.0,2420.0,0.0,0.0,3.0,1.0,4.0
435,2008,8,21,12.0,CHINA,  YUNNAN PROVINCE,1.0,6.0,9030.4793,0.1421,141.68486,5.0,127.0,12.313571428571427,0.0,0.0,1.0,3.0,3.0,0.0,0.0
